elapsed_sec,angle_deg,flex_raw_adc,current_mA
8.454995155334473,38.0,700.0,224.38
8.47684907913208,34.0,704.0,44.33
8.492776155471802,31.0,700.0,0.71
8.51364803314209,30.0,701.0,-13.57
8.543256998062134,30.0,700.0,241.61
8.558223962783813,32.0,700.0,0.49
8.57277798652649,35.0,700.0,4.02
8.593477964401245,39.0,700.0,0.62
8.631718158721924,45.0,700.0,0.62
8.63240098953247,52.0,702.0,0.62
8.654292821884155,59.0,700.0,79.91
8.672360897064209,68.0,700.0,278.17
8.693325996398926,77.0,699.0,264.78
8.750037908554077,86.0,700.0,323.88
8.751169919967651,96.0,701.0,257.99
8.754607915878296,105.0,700.0,-9.37
8.7723388671875,114.0,702.0,-16.83
8.79255485534668,122.0,704.0,222.05
8.85425877571106,130.0,700.0,158.48
8.87686276435852,136.0,704.0,210.18
8.87744402885437,141.0,700.0,14.02
8.877450942993164,145.0,700.0,-0.36
8.892677068710327,148.0,702.0,26.34
8.923542976379395,149.0,700.0,303.88
8.949460983276367,149.0,700.0,0.62
8.954885959625244,147.0,701.0,2.14
8.975944757461548,144.0,701.0,1.16
8.992382764816284,140.0,703.0,313.35
9.012333869934082,134.0,700.0,28.53
9.045385837554932,127.0,700.0,322.14
9.053848028182983,120.0,700.0,363.08
9.095956802368164,111.0,700.0,0.85
9.09685492515564,102.0,701.0,11.61
9.11297082901001,93.0,700.0,35.22
9.132596969604492,83.0,700.0,147.68
9.165146112442017,74.0,700.0,273.71
9.172317743301392,65.0,705.0,218.21
9.211256980895996,57.0,700.0,190.54
9.215612173080444,49.0,694.0,-13.21
9.233444929122925,43.0,700.0,20.62
9.253676891326904,38.0,700.0,226.47
9.273759841918945,34.0,700.0,137.9
9.291971921920776,31.0,700.0,354.11
9.31434416770935,30.0,700.0,0.4
9.332967042922974,30.0,700.0,0.49
9.354855060577393,32.0,700.0,60.27
9.376259088516235,35.0,700.0,0.94
9.393345832824707,39.0,700.0,0.27
9.414582967758179,45.0,705.0,0.62
9.453596115112305,52.0,700.0,0.49
9.4578537940979,59.0,700.0,101.25
9.472152948379517,68.0,700.0,-3.44
9.493173837661743,77.0,700.0,128.71
9.513041019439697,86.0,700.0,306.96
9.553440809249878,96.0,699.0,252.81
9.559026002883911,105.0,700.0,243.26
9.572659969329834,114.0,700.0,31.25
9.593163013458252,122.0,700.0,222.59
9.612499952316284,130.0,700.0,227.23
9.645640134811401,136.0,700.0,241.38
9.658015966415405,141.0,701.0,72.37
9.673089981079102,145.0,700.0,0.85
9.692950010299683,148.0,701.0,11.61
9.712846994400024,149.0,700.0,309.37
9.745420932769775,149.0,698.0,0.49
9.770364046096802,147.0,700.0,2.95
9.77222490310669,144.0,700.0,3.71
9.793417930603027,140.0,698.0,0.62
9.812540054321289,134.0,700.0,14.24
9.833272933959961,127.0,700.0,328.04
9.861524820327759,120.0,700.0,374.87
9.87431287765503,111.0,701.0,298.17
9.892805099487305,102.0,707.0,0.71
9.912539005279541,93.0,700.0,50.04
9.932811975479126,83.0,699.0,125.49
9.963195085525513,74.0,699.0,253.35
9.974477052688599,65.0,700.0,254.33
9.9931480884552,57.0,702.0,214.6
10.0123770236969,49.0,701.0,245.13
10.034380912780762,43.0,700.0,28.97
