elapsed_sec,angle_deg,flex_raw_adc,current_mA
52.22,149.0,699.0,0.9
52.24,147.0,698.0,15.6
52.26,143.0,698.0,0.9
52.28,138.0,699.0,201.7
52.3,132.0,699.0,349.1
52.32,125.0,697.0,4.4
52.34,117.0,699.0,36.5
52.36,108.0,699.0,3.7
52.38,99.0,699.0,173.5
52.4,90.0,698.0,242.6
52.42,81.0,698.0,262.0
52.44,71.0,698.0,288.4
52.46,62.0,698.0,97.7
52.48,55.0,700.0,39.2
52.5,47.0,699.0,127.1
52.52,41.0,699.0,163.4
52.54,36.0,699.0,175.8
52.56,33.0,698.0,0.4
52.58,30.0,699.0,-5.0
52.6,30.0,699.0,91.6
52.62,30.0,699.0,60.0
52.64,32.0,699.0,0.4
52.66,36.0,699.0,0.7
52.68,41.0,699.0,15.3
52.7,47.0,699.0,114.5
52.72,54.0,698.0,173.5
52.74,62.0,699.0,176.2
52.76,71.0,700.0,267.2
52.78,80.0,698.0,364.1
52.8,89.0,699.0,303.3
52.82,98.0,699.0,24.9
52.84,108.0,699.0,0.2
